time,open,high,low,close,Volume,Volume MA
2012-10-02,12.2,12.7,12.14,12.64,4634.41771006,1939.8543956230012
2012-10-03,12.63,12.99,12.45,12.9,4948.45567254,2080.328140611501
2012-10-04,12.9,12.9,12.51,12.57,3211.88600052,2134.5577229295013
2012-10-05,12.61,12.7,11.5,12.5,5459.56068823,2377.796059603001
2012-10-06,12.51,12.6,12.06,12.39,1640.41684964,2395.4465894745013
2012-10-07,12.39,12.45,11.52,11.71,3262.84750678,2524.0919196690015
2012-10-08,11.7,11.99,10.42,11.62,2885.95781205,2481.6389238175016
2012-10-09,11.62,12.26,11.52,11.99,1933.93908902,2515.756704192002
2012-10-10,11.85,12.25,11.79,12.24,2369.71836122,2595.8459267390017
2012-10-11,12.1,12.13,11.58,12.09,2349.86047283,2613.8194417805016
2012-10-12,11.95,12.1,11.81,11.9,735.71660723,2609.702920857502
2012-10-13,11.9,12,11.81,11.85,486.61590663,2579.810579014002
2012-10-14,11.85,11.9,11.79,11.79,336.21764746,2520.461484382002
2012-10-15,11.78,11.84,11.03,11.66,3425.95800655,2538.8868916955016
2012-10-16,11.8,11.94,11.17,11.92,1004.49967705,2437.2066206865015
2012-10-17,11.79,11.97,11.15,11.88,3020.89053744,2422.9438744035015
2012-10-18,11.9,11.9,11.55,11.8,1277.75425699,2344.7004433535017
2012-10-19,11.75,11.84,11.5,11.67,10149.00152834,2822.9428167000015
2012-10-20,11.65,11.7,11.53,11.6,704.85501096,2849.5248549560015
2012-10-21,11.6,11.68,11.29,11.32,2048.2603274,2794.3414834470013
2012-10-22,11.54,11.57,11.27,11.49,1913.11800635,2658.2764982615017
2012-10-23,11.5,11.7,11.25,11.58,2717.11005347,2546.7092173080014
2012-10-24,11.38,11.62,11.01,11.4,3180.17696528,2545.123765546002
2012-10-25,11.39,11.39,10.4,10.55,3077.54063611,2426.022762940002
2012-10-26,10.46,10.84,9.68,10,2384.64651219,2463.2342460675018
2012-10-27,10,10.75,9.5,10.43,1989.47751315,2399.5657463860016
2012-10-28,10.35,10.75,10.3,10.54,972.31928641,2303.8838201040016
2012-10-29,10.67,10.8,10.32,10.8,2655.79081052,2339.9764061790015
2012-10-30,10.8,10.81,10.43,10.8,2780.31469797,2360.5062230165013
2012-10-31,10.79,11,10.66,11,3057.67949809,2395.8971742795015
2012-11-01,11,11.05,10.63,10.85,1726.98832083,2445.4607599595015
2012-11-02,10.85,10.96,10.45,10.67,2477.44954186,2545.0024417210016
2012-11-03,10.54,10.69,10.41,10.66,1572.81466123,2606.8322924095014
2012-11-04,10.67,10.68,10.4,10.64,2010.40623276,2536.0547037200013
2012-11-05,10.63,10.8,10.5,10.78,5531.26120623,2762.3927801790014
2012-11-06,10.78,10.8,10.51,10.74,3348.9128113,2778.7938938720013
2012-11-07,10.68,10.84,10.45,10.8,4027.99948329,2916.306155187001
2012-11-08,10.65,10.83,10.25,10.81,2930.39949932,2555.3760537360013
2012-11-09,10.69,10.84,10.61,10.8,2342.58038365,2637.2623223705014
2012-11-10,10.8,10.87,10.63,10.81,1074.44382042,2588.5714970215013
2012-11-11,10.82,10.85,10.64,10.82,650.67843328,2525.4495183680015
2012-11-12,10.78,10.92,10.72,10.87,1146.3177332,2446.9099023545014
2012-11-13,10.92,10.99,10.76,10.87,2565.61377886,2416.1817430335013
2012-11-14,10.87,10.98,10.74,10.97,1294.56300647,2327.0328615515014
2012-11-15,10.98,11.05,10.81,11.05,2452.65680749,2330.4333763165014
2012-11-16,11.05,11.6,10.96,11.46,7094.45117043,2585.6820591805017
2012-11-17,11.48,11.65,11.45,11.57,795.35041288,2576.8336155040015
2012-11-18,11.56,11.65,11.32,11.51,1033.46070103,2495.717110029502
2012-11-19,11.51,11.65,11.03,11.65,4206.61783953,2567.032267107502
2012-11-20,11.6,11.69,11.44,11.65,2524.49574607,2540.3730795065017
2012-11-21,11.64,11.67,11.34,11.67,3449.38003121,2626.4926650255015
2012-11-22,11.67,12.12,11.55,11.88,10030.59751874,3004.150063869502
2012-11-23,11.86,12.16,11.66,12.16,2085.93949654,3029.806305635002
2012-11-24,12.16,12.29,12.06,12.25,1378.94883856,2998.233435925002
2012-11-25,12.29,12.35,12.2,12.31,1110.26121167,2777.183436197002
2012-11-26,12.32,12.4,12.11,12.2,4569.27484871,2838.2015380675016
2012-11-27,12.2,12.23,11.75,12.07,3692.2521096,2821.4141693830015
2012-11-28,12.01,12.74,11.93,12.22,4332.17242759,2891.5028157965016
2012-11-29,12.22,12.41,12.1,12.37,3553.5757769,2952.0525854590014
2012-11-30,12.35,12.45,12.2,12.43,3472.32663904,3071.9467263900015
2012-12-01,12.39,12.46,12.31,12.34,2513.8489983,3165.1052546410015
2012-12-02,12.44,12.46,12.24,12.42,1741.38980015,3194.8588579885013
2012-12-03,12.46,12.6,12.32,12.6,5124.74579569,3322.8154588300013
2012-12-04,12.5,13.01,12.42,12.59,5524.27022107,3534.3008195600014
2012-12-05,12.86,13.43,12.63,13.2,3202.16066699,3571.776012535002
2012-12-06,13.2,13.59,13.02,13.45,4479.87872055,3441.047390041002
2012-12-07,13.34,13.48,13.11,13.37,3494.4659778,3576.003168287002
2012-12-08,13.3,13.37,13.3,13.36,509.44467262,3549.8023668665023
2012-12-09,13.35,13.36,13.1,13.29,1187.24480088,3398.8337149340027
2012-12-10,13.3,13.4,13.03,13.3,6444.03315208,3594.8105852345025
2012-12-11,13.13,13.41,13.13,13.35,2641.35197437,3554.4091823925023
2012-12-12,13.39,13.49,13.23,13.49,3925.65665288,3249.1621390995024
2012-12-13,13.49,13.52,13.05,13.52,5259.5436393,3407.842346237502
2012-12-14,13.51,13.94,13.38,13.51,5949.65698308,3636.3777534635024
2012-12-15,13.51,13.57,13.28,13.38,1531.9210066,3657.460743210002
2012-12-16,13.38,13.44,13.27,13.27,1217.80887677,3489.8874446130017
2012-12-17,13.28,13.29,12.85,13.2,5313.36578293,3570.943128279502
2012-12-18,13.3,13.62,12.75,13.13,5416.93282345,3625.181148072502
2012-12-19,13.13,13.4,13,13.4,4893.71657011,3692.1881877330015
2012-12-20,13.27,13.44,13.14,13.35,1866.13166055,3611.878438808502
2012-12-21,13.38,13.41,13.2,13.2,2559.57635595,3614.164806691002
2012-12-22,13.28,13.37,13.11,13.2,870.39564745,3570.615099056002
2012-12-23,13.2,13.29,13.04,13.14,518.01209598,3340.2784140705016
2012-12-24,13.11,13.24,13.01,13.23,1511.90177234,3139.6599916340015
2012-12-25,13.23,13.25,13.09,13.24,1136.04126972,3036.3540217705017
2012-12-26,13.09,13.19,13.01,13.18,2247.79836176,2924.750003831002
2012-12-27,13.18,13.25,12.91,13.2,3347.61148059,2917.4072789705015
2012-12-28,13.19,13.29,13.01,13.18,4176.88180204,3100.7791354415017
2012-12-29,13.18,13.28,13.11,13.22,274.78659657,3055.156225226002
2012-12-30,13.13,13.29,13.1,13.2,1020.89023268,2783.9990792560016
2012-12-31,13.2,13.29,13.05,13.24,1641.78561176,2734.020761125502
2013-01-01,13.24,13.24,12.77,13.22,2116.92940861,2643.5843989120012
2013-01-02,13.12,13.19,12.98,13.09,1840.84872369,2472.6496531315015
2013-01-03,13.09,13.26,12.96,13.19,3320.9720537,2341.2154066625017
2013-01-04,13.12,13.24,12.84,13.19,2700.25350733,2399.632031699002
2013-01-05,13.19,13.19,13.03,13.15,1463.53584872,2411.9183802965017
2013-01-06,13.11,13.15,13.06,13.15,453.5630895,2168.9282456250016
2013-01-07,13.1,13.2,13.04,13.2,3935.24845688,2094.8440272965017
2013-01-08,13.2,13.5,13.05,13.5,6086.27515529,2154.4719565555015
2013-01-09,13.51,13.65,13.18,13.58,4640.26739299,2293.1787431775015
2013-01-10,13.67,14.19,13.5,14,3719.44737917,2351.1722943385016
2013-01-11,14,14.1,13.85,14,2405.62603844,2427.9338138880016
2013-01-12,14.02,14.07,13.84,13.89,2245.56319981,2514.3113690795017
2013-01-13,13.94,14.03,13.54,13.64,1578.50971353,2517.6417661390014
2013-01-14,13.65,14.1,13.5,14.1,4314.60459809,2676.5699325575015
2013-01-15,14.1,14.32,13.88,14.2,4961.37905212,2812.2489670755017
2013-01-16,14.15,14.65,14.01,14.53,5436.22875833,2916.679830962502
2013-01-17,14.53,15.47,14.45,15.36,5227.75642187,2969.2235619540015
2013-01-18,15.34,15.7,15.17,15.57,6749.52567835,3292.9605160430015
2013-01-19,15.52,15.65,15.32,15.38,1993.54022686,3341.5930157520015
2013-01-20,15.48,15.69,15.38,15.5,1427.76747171,3330.8921087495014
2013-01-21,15.62,16.98,15.45,16.52,5634.62820346,3506.7770484920015
2013-01-22,16.53,17.6,16.45,17.35,3827.7570003,3606.1224623225016
2013-01-23,17.5,17.6,16.86,17.5,4853.15537995,3682.731628635002
2013-01-24,17.5,19.2,16,17.29,14880.17041152,4291.727473844502
2013-01-25,17.15,17.72,16.12,17.49,5131.56268922,4475.1288158695015
2013-01-26,17.3,17.49,16.67,17.49,2485.89670414,4576.745496601501
2013-01-27,17.49,17.6,17.08,17.6,2589.57418764,4509.461783139502
2013-01-28,17.6,18.74,17.48,18.67,5344.51893726,4472.373972238001
2013-01-29,18.6,19.85,18.53,19.35,4541.64000438,4467.442602807501
2013-01-30,19.46,19.47,18.85,19.45,2557.50773645,4409.345620671501
2013-01-31,19.45,21,19.27,20.46,5738.8611521,4576.0073763545015
2013-02-01,20.3,20.9,20.04,20.35,3503.8313097,4638.920781849001
2013-02-02,20.35,20.53,19.5,19.82,4786.97797401,4799.3441948730015
2013-02-03,19.76,20.59,19.57,20.29,2479.42164404,4707.585047170503
2013-02-04,20.55,20.7,19.9,20.3,4506.95113455,4684.863651292003
2013-02-05,20.3,20.69,20.08,20.5,3193.30770396,4572.717598573503
2013-02-06,20.56,20.99,20.33,20.91,3424.26001089,4482.542778024503
2013-02-07,20.91,21.96,20.9,21.71,6307.57656229,4460.445322221503
2013-02-08,21.95,22.63,21.81,22.4,2801.66595392,4500.851608574503
2013-02-09,22.4,23.5,22.24,23.14,2134.07897414,4536.167183696003
2013-02-10,23.46,23.8,22.85,23.7,2194.81136288,4364.176341667003
2013-02-11,23.74,23.94,23.16,23.94,2978.34729808,4321.705856556003
2013-02-12,23.94,25.85,23.87,25.47,8534.233954,4505.759785258503
2013-02-13,25.33,25.97,25,25,3983.63915335,3960.9332223500032
2013-02-14,25,27.5,22.42,27.4,12042.50498376,4306.480337077003
2013-02-15,27.4,27.56,26.72,27,3145.1431734,4339.442660540003
2013-02-16,27.43,27.58,26.71,27.5,2782.38948652,4349.083425484003
2013-02-17,27.36,27.5,25.25,26.98,7942.00011201,4478.957484221503
2013-02-18,26.81,27,26.29,26.92,3103.54193599,4407.052580802004
2013-02-19,26.92,29.5,26.7,29.39,9541.05177207,4756.229782583004
2013-02-20,29.39,30.07,29.21,30,3832.39322317,4660.906386136504
2013-02-21,30,30.14,29.6,30,3576.11202435,4664.520421869003
2013-02-22,29.96,31.49,29.9,30.4,6182.20227366,4734.281636851503
2013-02-23,30.37,30.44,27.67,29.54,3865.84825958,4803.602967628503
2013-02-24,29.55,30.37,29.08,29.78,1590.77752021,4657.794286911503
2013-02-25,29.79,30.49,29.78,30.43,1564.84867769,4576.371335598003
2013-02-26,30.43,32,29.85,31.1,5071.9017437,4658.753422238503
2013-02-27,31.01,31.77,30.45,31.31,3168.54441514,4501.801814881003
2013-02-28,31.31,34.42,31.31,33.53,6726.87432502,4698.062233436003
2013-03-01,33.53,34.75,33.25,34.55,3666.42582933,4774.679576195504
2013-03-02,34.55,34.77,33.6,34.16,2128.57214019,4771.367615061003
2013-03-03,34.29,34.34,33.91,34.33,1136.62608252,4679.281554283003
2013-03-04,34.33,37,34.24,36.52,6165.2447209,4560.832092628003
2013-03-05,36.56,41,36.53,40.75,6476.19220971,4685.459745446004
2013-03-06,40.66,49.17,40.66,42.32,10298.43893053,4598.256442784504
2013-03-07,42.31,46,33,41.68,16259.06198021,5253.9523831250035
2013-03-08,41.68,44.37,40.56,43.76,4388.75944644,5334.270881121004
2013-03-09,43.77,46,42,46,3829.21995978,5128.631873509504
2013-03-10,45.76,47,45,45.29,1252.09771351,5036.0596623855035
2013-03-11,45.97,48.38,45.6,48.25,3400.78594603,4729.046371083504
2013-03-12,48.15,48.25,36,44.84,11195.69562453,5097.211491151504
2013-03-13,44.29,47.09,44.2,46.99,3290.23440496,5082.917610182003
2013-03-14,46.99,47.97,46.8,46.95,3527.68709122,4950.191851060003
2013-03-15,46.95,47.29,46.9,46.9,1063.76443798,4810.087659980003
2013-03-16,46.93,47,46.58,46.74,909.75563432,4776.036565685503
2013-03-17,46.7,47.24,46.7,47.24,1102.96029809,4752.942146705503
2013-03-18,47.24,51.1,46.98,50.35,5924.10302672,4795.552210856503
2013-03-19,49.87,60,48,59.41,9303.93790041,5102.321885120003
2013-03-20,59.46,67.99,58.86,64.2,8546.00680151,5193.278508944502
2013-03-21,65.13,76.91,64.61,72.23,9864.56711012,5503.185572984003
2013-03-22,70.87,74.47,65,69.9,5462.69655232,5669.891793590503
2013-03-23,68.81,72,50.09,63.9,13092.94728398,6267.707853663504
2013-03-24,64.37,71,63.36,70.22,3627.69480399,6140.830357818004
2013-03-25,70.22,80,69.25,75.11,8198.25231405,6226.933363035003
2013-03-26,74.3,86,74.3,79.81,6748.38111855,6049.430472436003
2013-03-27,79.81,89.99,78.75,89.3,6073.07958284,5540.131352567503
2013-03-28,89.4,97,80,88.52,9823.47335767,5811.867048129003
2013-03-29,88.96,94,84,90,6658.41693747,5953.326897013502
2013-03-30,90.49,95,89.31,92.11,1799.52075455,5980.698049065502
2013-03-31,92.12,96.15,92.12,96.15,2003.81769842,5910.849636685003
2013-04-01,95.5,106.5,93.7,104.7,6540.70526768,5678.1001188425025
2013-04-02,103.73,116,100.1,116,6441.03900267,5835.640348728002
2013-04-03,116,158.41,110,133.78,15003.94850359,6409.453419346502
2013-04-04,133.87,150,119,135,7265.27300111,6719.528847503003
2013-04-05,134.67,144,127.09,141.8,7560.20101917,7052.051116745502
2013-04-06,141.8,150.03,138.5,141,3504.27395362,7172.116799522002
2013-04-07,141,165.1,140.65,164.97,6737.21244703,7212.772270537503
2013-04-08,164.97,198,162,185.6,13411.0632361,7418.128537322002
2013-04-09,185.6,235.29,164.34,229,11211.78878475,7551.417636484002
2013-04-10,228.94,259.34,70,162,20889.47079045,8102.662820500502
2013-04-11,162,179,50,83.4,37205.88492263,9689.822239016003
2013-04-12,81.02,112,45,109.9,29095.90818638,10489.970284136001
2013-04-13,109.9,119,85,91.64,16830.84314256,11150.127701064503
2013-04-14,90.44,99.99,81.94,91.11,5777.57333118,11029.093751921002
2013-04-15,91.79,99.8,60,74,19578.12871585,11670.581131786003
2013-04-16,73.99,82,49.8,68.09,35706.58629386,13152.256467337002
2013-04-17,67.85,101.12,60,89.98,30854.42411976,14203.8040054415
2013-04-18,89.98,111.23,78.92,109.3,16527.45971682,14697.256144408999
2013-04-19,109.3,140.2,100,117.71,25498.95204835,15882.227709099
2013-04-20,118.11,129.79,114.27,126.55,7474.81424833,16155.777536594498
2013-04-21,126.55,129,101,118.81,17188.09077125,16688.146811773
2013-04-22,118.91,125.01,116,123.74,6675.54945817,16699.872334548003
2013-04-23,123.73,138.87,121.12,137.29,13391.87055775,16619.268437256
2013-04-24,137.3,161,134.98,149,21232.85034473,17317.647304437
2013-04-25,150,170.28,123.2,141.9,16566.09169466,17767.941838211504
2013-04-26,141.9,142.53,126.68,137.3,10688.92108773,18127.174194917003
2013-04-27,137.3,148.61,125.76,128.8,6686.07508759,18124.617326945
2013-04-28,128.8,148.18,121.57,135.28,5136.52550062,17710.890440171002
2013-04-29,135.31,151.65,123.96,143.31,10485.46213504,17674.574107685505
2013-04-30,143.32,144.99,133.89,139.88,8465.29718135,17053.365427230507
2013-05-01,139.87,140.3,104.9,116.75,21104.90213009,16248.316287603506
2013-05-02,116.75,127.24,93.01,106.81,21725.13359758,15879.777558163507
2013-05-03,107.02,108,81.5,98.08,26863.56444629,16381.413623350008
2013-05-04,98.08,115.64,94,112.62,15910.12807664,16888.041360623007
2013-05-05,112.89,118.76,106.5,116.57,9033.94177782,16360.832013721509
2013-05-06,116.9,123.97,105,112.71,17251.55561449,15438.080479753009
2013-05-07,112.67,112.95,98.77,110,14941.55263513,14642.43690552151
2013-05-08,110.92,116.29,109.41,113.16,8261.64064246,14229.145951803512
2013-05-09,113.16,113.95,109,111.96,6725.70842684,13290.483770728013
2013-05-10,111.96,119.98,109.2,117.9,10480.13511885,13440.749814254013
2013-05-11,117.9,118.5,112.95,115.04,4692.1049669,12815.950524036514
2013-05-12,115.58,117.86,113,114.5,3366.70303461,12650.508202858513
2013-05-13,115.05,117.48,113.55,115.99,3412.0412344,12151.516736691014
2013-05-14,115.98,117.9,103.5,107,12120.00783898,11695.874611403515
2013-05-15,107,113,101.72,108.95,10914.51829484,11413.295941412516
2013-05-16,108.96,113.35,108.35,113.35,7515.76166261,11254.637970156515
2013-05-17,113.36,118.16,112.82,116.73,9721.36089527,11406.402260540515
2013-05-18,117.51,118.55,115.99,118.49,3906.23090182,11344.887530600516
2013-05-19,118.49,118.98,114.1,116.38,4800.3614319,11060.632495443515
2013-05-20,117.27,118.94,114.03,116.55,4541.30988594,10864.433130673015
2013-05-21,117.81,118.56,116.9,117.5,3656.25472322,9992.000760329514
2013-05-22,117.25,119.48,117,119.11,7275.60471179,9269.524316040015
2013-05-23,118.45,123.9,118.36,123.84,10212.79546125,8436.985866788014
2013-05-24,123.84,129.94,122.52,128.7,13193.58203435,8301.158564673515
2013-05-25,128.65,129.73,126.03,128.97,5146.7051988,8106.796735722515
2013-05-26,128.98,130.29,127.97,129.5,3916.06467513,7440.022188754515
2013-05-27,130.27,130.6,120.33,126.25,7413.81180555,7063.635147275515
2013-05-28,126.2,127.11,123,125.92,6072.75780465,6954.191005385015
2013-05-29,125.99,130.4,125.53,130.35,9946.83923697,7115.247545891516
2013-05-30,130.01,131,124.9,126.81,9432.35613184,7062.858596541015
2013-05-31,126.78,129.87,125.06,127.91,5633.94849623,7109.950773007516
2013-06-01,127.76,128.86,127.09,128.77,3406.4851734,7111.939879947016
2013-06-02,128.77,128.8,117.02,123,15138.12901176,7698.244268815016
2013-06-03,123.35,125.01,117,123.22,8850.29223025,7534.758488378515
2013-06-04,123.22,123.66,116.32,120.57,7975.85871798,7387.825509535515
2013-06-05,120.58,122.74,119.65,121.2,4733.02694893,7248.688773851516
2013-06-06,120.98,121.33,118.43,118.78,4936.97817069,7009.4696376225165
2013-06-07,118.78,119.16,107,110.18,18261.47609611,7727.2318973370175
2013-06-08,110.17,112.46,108.44,109.11,5055.0071139,7739.964181437017
2013-06-09,109.11,110,90,100.17,30734.49888606,9049.623631443017
2013-06-10,100.17,107.9,93.1,104.22,13536.55840742,9543.63881565302
2013-06-11,104.21,108,102.97,107.36,5234.35334037,9441.57624708202
2013-06-12,107.35,111.18,105.01,106.56,7612.6205526,9311.567501649519
2013-06-13,106.1,108.43,95,102,8047.28050104,9054.252424984019
2013-06-14,101.86,102.95,95,99.01,10698.41200705,9331.83776539652
2013-06-15,99.01,105,96.22,99.42,4243.40771806,9348.20491754302
2013-06-16,99.43,101.11,98,99.37,3089.73462787,9132.00105865902
2013-06-17,98.74,101.47,98.29,100,4785.76602028,9067.65146944052
2013-06-18,100.39,108.18,99.99,104.5,10874.74329703,9114.04667244352
2013-06-19,104.49,107.5,102,105.24,5483.53573264,8916.605652483518
2013-06-20,105.24,108,102.47,102.61,9088.5254757,9089.334501457019
2013-06-21,103,104.86,90,101.8,12331.66300086,9535.593392830018
2013-06-22,101.29,103,98.55,100,3350.32557141,8946.20322081252
2013-06-23,100,101.45,98.5,100.41,1977.39270615,8602.55824460752
2013-06-24,100.4,102.3,95,99.47,9702.68839063,8688.89972824002
2013-06-25,98.83,101,97.47,97.87,5294.0517961,8716.95097059852
2013-06-26,97.57,99.98,96.13,98.77,4940.40777893,8717.12245101052
2013-06-27,98.75,98.76,96,96.31,4937.41675443,8050.91948392652
2013-06-28,96.98,97.45,88.01,89.96,18557.52900353,8726.04557840802
2013-06-29,89.2,91.61,86.2,88.98,4373.62440249,7408.00185422952
2013-06-30,88.83,90.3,88.01,89.53,2390.67441289,6850.7076545030195
2013-07-01,89.41,90.16,80.94,84.5,20854.46869226,7631.71342209752
2013-07-02,83.41,88.5,81.9,88,12666.39148746,7884.40196884052
2013-07-03,88.04,89.56,75.11,77.01,20740.88552497,8519.08222003702
2013-07-04,77.33,83.9,70.06,79.4,21957.43214491,9082.03322693002
2013-07-05,79.4,79.4,63.26,66.93,32935.36592882,10516.631137468019
2013-07-06,67.13,72.88,63,66.34,17245.9582818,11224.44232016452
2013-07-07,66.34,73.96,64.5,73.96,6858.52231859,11328.080135080021
2013-07-08,73.97,76.94,70.1,74.4,18669.57799978,11717.821870217522
2013-07-09,74,76.01,70.25,75.01,15908.99990604,12239.095078887522
2013-07-10,75,86.64,74.81,86.19,27275.18412954,13148.42801157952
2013-07-11,86.13,89.96,83.85,87.13,17311.05698313,13397.397710693022
2013-07-12,87.81,100,86.6,90.17,32060.82985254,14832.92292474952
2013-07-13,90.19,92.04,87.15,91.67,6004.5558053,15034.281079707021
2013-07-14,91.67,93,88.87,90.03,5202.94162175,14809.293741263022
2013-07-15,90.02,95,88.11,93.78,13030.66102058,15196.12420248702
2013-07-16,93.76,93.9,89.09,91.55,9285.47354933,15413.377491007024
2013-07-17,91.61,92.37,89,90.97,7404.86645918,15536.749976244526
2013-07-18,90.96,91,77,85.28,21446.66606891,15681.206829513525
2013-07-19,85,88,83.21,86.51,8689.96075198,15897.023646988027
2013-07-20,86.51,87.07,84.27,85.04,4451.47486789,16000.063669738029
2013-07-21,85.02,86.99,84.25,85.93,2907.86221139,15102.733345694529
2013-07-22,85.73,87.08,83,85.6,8294.01816822,14884.11467973253
2013-07-23,85.59,88.88,82,86.98,13038.50130803,14498.995468885527
2013-07-24,86.88,88.48,85.73,88.42,9276.42110083,13864.944916681528
2013-07-25,88.42,90.66,87.08,90.16,10416.88009671,12739.02062507603
2013-07-26,90.1,91.77,88.56,89.95,6500.58440403,12201.75193118753
2013-07-27,89.97,90.16,87.8,88.16,3489.1539697,12033.28351374303
2013-07-28,88.16,94.01,87.9,92.71,7294.35296163,11464.522261835531
2013-07-29,92.72,93.5,90.54,93.39,10250.84060037,11181.61429655203
2013-07-30,93.45,97,92.7,96.57,11695.36756802,10402.623468476031
2013-07-31,96.98,101,95,98.28,17025.38437403,10388.339838021031
2013-08-01,97.77,98.44,95.15,96.62,7832.16050464,9176.906370626031
2013-08-02,96.63,98.71,93.03,95.85,15553.07296962,9654.332228842031
2013-08-03,95.82,97,93.98,95.55,4499.94672992,9619.18248425053
2013-08-04,95.54,96.61,95.5,96.38,3019.67129901,9118.63299817203
2013-08-05,96.38,98.92,96,97.81,11003.41353281,9204.52999734603
2013-08-06,97.88,98.98,97.07,97.69,9248.61209531,9296.71727915253
2013-08-07,97.7,98.32,95.5,97.09,7127.85555168,8580.77675329103
2013-08-08,97.09,97.14,91.11,94.27,14017.03265768,8847.130348576029
2013-08-09,94.26,95.75,90,92.27,12311.24302656,9240.118756509528
2013-08-10,92.72,94.25,92.14,93.51,3115.45505943,9250.49839891153
2013-08-11,93.51,94.58,93.12,94.09,1863.55256348,8928.97511867453
2013-08-12,94,96.18,93.31,95.35,7203.73365168,8637.23673585703
2013-08-13,95.37,98.19,94.24,98.15,12840.2850373,8815.42993268053
2013-08-14,97.75,101,97.03,99.19,17997.71862009,9194.471858849529
2013-08-15,99.19,100.01,96.68,98.08,9533.32415044,9346.10884617003
2013-08-16,98.09,99,96.5,98.25,9306.11308228,9636.956801799028
2013-08-17,98.26,99.82,97.48,99.71,5533.56584074,9548.917445754527
2013-08-18,99.71,99.99,98.41,99.3,2757.60749159,9174.255790315528
2013-08-19,99.32,105.16,99,102.85,20223.50852415,9600.662838122027
2013-08-20,102.85,104.88,100.38,104.87,11512.55473336,9325.021356088528
2013-08-21,104.87,114,104.56,110.43,23925.71807897,10129.69923480503
2013-08-22,111.52,113.02,107.98,109.12,12231.93171671,9963.642172159529
2013-08-23,109.12,109.9,104.2,107.65,9469.6762966,10212.12865049353
2013-08-24,107.91,110.33,106.64,109.15,4332.68697983,10277.77943453453
2013-08-25,109.15,113.28,109.15,113.12,9343.16273393,10194.76689459053
2013-08-26,113.12,113.3,110.27,111.9,10842.803424,10274.476461025031
2013-08-27,111.85,118.93,111.76,117.75,18924.73961155,10864.32066401853
2013-08-28,117.74,119.63,117.04,117.91,10195.73119437,10673.25559085303
2013-08-29,117.91,120,117,118.5,9789.33885362,10547.16038220603
2013-08-30,118.91,126.14,118.04,124.86,17374.35799127,11260.105528798029
2013-08-31,124.86,134.95,124.8,128,19981.34364202,12165.995082725029
